id,iwm94,hischshr1520m,hischshr1520f,lpop1994,sexr,lareapre
373,-0.154306203,0.109489053,0.063829787,7.47873497,0.988011301,10.93492699
374,NA,0.197278917,0.054455444,NA,0.967692316,10.81126213
375,-0.487407416,0.217592597,0.222689077,7.293017864,1.016762733,10.56514454
376,NA,0.166666672,0.245161295,NA,1.018782377,10.64661503
377,-0.134109542,0.105442174,0.166666672,7.852438927,1.180011034,12.78146362
378,NA,0.165680468,0.143478259,NA,1.07429564,10.49462986
379,-0.401360542,0.229623139,0.190207154,8.586719513,1.003228784,12.04034901
380,-0.55257839,0.17355372,0.078602619,7.699389458,1.032085538,10.83229923
381,-0.262325197,NA,NA,11.88068867,0.988462567,14.85315895
382,0.116319418,0.170000002,0.156398103,7.185387135,1.006153822,10.35726643
383,-0.223031104,0.219607845,0.207964599,7.422373772,1.074055672,10.98810196
384,NA,0.184466019,0.072992697,NA,0.995000005,10.57405663
385,NA,0.16842106,0.175925925,NA,1.021995306,11.25141811
386,0.004461229,0.184070796,0.131672591,8.091627121,0.994825065,11.73682117
387,-0.122759953,NA,NA,11.59056187,1.02032423,14.94407654
388,-0.241569072,0.231935158,0.254146993,12.46864414,1.007568479,NA
389,-0.55291003,0.081560284,0.10958904,7.379008293,1.124401927,10.9183197
390,-0.322613657,0.175736964,0.148960739,8.923724174,1.034511685,12.88072205
391,-0.446088791,0.120300755,0.067669176,7.405495644,1.013798118,11.05157185
392,-0.650069118,0.127906978,0.082949311,7.479299545,0.978341579,11.06950951
393,-0.443094194,0.129213482,0.142268047,8.453187943,1.020658135,11.84570503
394,-0.446653724,0.186963975,0.23929961,8.403576851,1.049631953,11.77629662
395,-0.413919419,0.110119045,0.109756097,8.108020782,1.015284538,11.32107449
396,-0.554117262,0.178217828,0.090517238,8.031060219,1.072946548,11.2018795
397,-0.380211592,0.175141245,0.216216221,7.436028004,1.023602486,10.79624367
398,-0.317597628,0.201541856,0.235516369,9.077951431,1.062102556,12.29089642
399,NA,0.277777791,0.060606062,NA,1.11066401,10.20003033
400,NA,0.05882353,0.069444448,NA,1.404255271,9.995839119
401,NA,0.069444448,0,NA,1.080536962,10.52822208
402,-0.399253726,0.190217391,0.246478871,7.294377327,1.239518285,11.0432415
403,-0.549593508,0.314049602,0.288888901,6.52649498,1.023346305,10.62885952
404,-0.292870909,0.297752798,0.324034333,7.063903809,1.094367862,11.13014126
405,-0.253128648,0.182080925,0.11709287,8.805825233,1.044718981,11.95943642
406,-0.476078421,0.233695656,0.319999993,7.333676338,1.31392169,10.90334702
407,-0.476841301,0.214285716,0.306451619,8.021584511,1.168030024,10.92671204
408,NA,0.120300755,0.056910571,NA,1.191176414,11.03114033
409,-0.704789877,0.088105723,0.067924529,7.202661037,1.044204354,10.83030224
410,NA,0.198275864,0.112000003,NA,1.04097116,10.98520756
411,-0.508676767,0.146788985,0.072033897,7.611347675,1.089823246,10.97848988
412,NA,0.339378238,0.344262302,NA,1.380932689,10.0154314
413,-0.578452647,0.282051295,0.317073166,7.420578957,1.368587732,10.70962811
414,-0.387124449,0.313765168,0.333333343,7.207859993,1.293062806,11.338727
415,-0.236565113,0.283667624,0.272980511,7.609862328,1.412732482,11.50168228
416,-0.363268405,0.264771879,0.30479452,8.445696831,1.457627177,12.18241978
417,-0.46760565,0.184615389,0.170454547,7.036148548,0.953333318,10.79610062
418,-0.381366462,0.125,0.224137932,6.770789623,1.030858278,10.65956211
419,-0.594713628,0.0625,0.1328125,7.60688448,1.030873537,11.09960461
420,-0.030510262,0.178770944,0.181818187,9.023529053,1.005492449,12.59491348
421,-0.418482333,0.056179777,0.100775197,7.276556492,0.906588852,10.84304523
422,-0.188992023,0.129032254,0.051428571,7.39387846,0.99725461,10.60291481
423,NA,0.104895107,0.064285718,NA,1.040032625,10.42540169
424,-0.369906813,0.096601076,0.079086117,8.359837532,1.08215487,11.33634377
425,-0.258795768,0.142643765,0.127208486,9.294037819,1.051279902,12.21621609
426,NA,0.151785716,0.142857149,NA,1.095081925,10.82621765
427,-0.53902185,0.119808309,0.062992126,8.089482307,1.10077703,11.05866909
428,NA,0.197080299,0.224043712,NA,1.148119688,10.79564953
429,NA,0.099415205,0.237623766,NA,1.25280416,10.63154316
430,NA,0.166666672,0.09375,NA,1.160804033,10.74817467
431,-0.313461512,0.180000007,0.155913979,7.713784695,0.980434775,11.15499306
432,NA,0.161290318,0.151219517,NA,0.982438028,10.5183754
433,-0.18475689,0.243598163,0.254075319,9.735305786,1.184802532,13.15937042
434,-0.522666693,0.210336536,0.194070086,7.693937302,1.370411277,11.87539959
435,NA,0.212814644,0.236111104,NA,1.23476851,9.961520195
436,-0.453964204,0.270249814,0.310289383,8.831127167,1.391120791,12.20759106
437,-0.355355352,0.274509817,0.34125638,7.021083832,1.286977768,10.85147095
438,NA,0.144444451,0.101063833,NA,1.054035068,10.52406406
439,NA,0.15384616,0.115107916,NA,1.205679893,10.75605011
440,NA,0.254193544,0.324921131,NA,1.512178659,9.043104172
441,NA,0.234482765,0.142045453,NA,0.955940187,10.55978966
442,-0.357478827,0.17159763,0.141025648,7.044905186,1.046199679,10.59548378
443,NA,0.139784947,0.112903222,NA,0.997265279,10.10373116
444,-0.363758385,0.212996393,0.234126985,7.39939785,1.11239922,10.99178028
445,-0.368999988,0.257894725,0.226215646,6.984716415,1.375386238,10.41795635
446,-0.342573494,0.175999999,0.207581222,9.573941231,0.990820289,12.81192017
447,-0.312256068,0.143678159,0.092485547,7.239214897,1.04321909,10.83474541
448,-0.231291339,0.185534596,0.256890863,8.835064888,1.422381163,12.46843719
449,NA,0.222222224,0.158227846,NA,1.144390225,11.37755203
450,-0.492248058,0.195571959,0.254385978,6.806829453,1.5182482,10.49515533
451,-0.430311233,0.109936573,0.130434781,6.914731026,1.888764024,11.14252853
452,-0.093454257,0.178151265,0.289855063,8.112527847,1.601936936,12.11643791
453,-0.543103456,0.211009175,0.126315787,6.582025051,1.035802484,10.46908569
454,-0.57981652,0.124031007,0.054945055,6.436150551,1.147107482,10.97614956
455,-0.300083816,0.275974035,0.281021893,7.228388309,1.103464603,11.50065041
456,-0.287598968,0.269662917,0.360655725,7.156176567,1.45909524,10.55732155
457,-0.293432206,0.245341614,0.261437923,8.072779655,1.008371353,11.25831699
458,-0.306494832,0.204370186,0.234550565,9.078749657,0.964146197,12.17612362
459,-0.241316795,0.221139789,0.239243805,9.383705139,1.17579627,12.37528801
460,-0.155922443,0.218787163,0.190661475,8.392763138,1.331866384,11.221035
461,-0.370761514,0.187739462,0.239669427,7.607878208,1.016625881,11.02880669
462,-0.294671804,0.192760184,0.22660099,8.893847466,1.119527936,12.07654476
463,-0.343292326,0.189516127,0.20960699,8.267962456,1.061279774,10.82814312
464,-0.419469059,0.302325577,0.331034482,7.569927692,1.077677846,10.87595081
465,-0.618348598,0.287499994,0.098591551,7.176254749,1.178835988,11.16017151
466,-0.306283534,0.246153846,0.230952382,8.186742783,1.173590541,11.23420334
467,-0.534678459,0.310160428,0.384615391,6.851184845,1.170612216,10.71343994
468,-0.02286166,0.213151932,0.168044075,7.932721138,1.087893248,11.12911415
469,-0.28138715,0.089974292,0.039719626,7.935587406,1.007391453,11.00549412
470,-0.335512727,0.160535112,0.163888887,8.074960709,0.955287457,11.17269993
471,-0.418049604,0.128155336,0.12669684,8.679991722,0.960916936,12.12368011
472,-0.150175303,0.231002375,0.273563206,11.17977142,0.988521397,14.29226685
473,-0.624217093,0.186274514,0.186813191,7.356918335,0.9951877,10.78524876
474,-0.084606335,0.117647059,0.180327863,7.527793884,0.988378227,11.37835312
475,-0.389514655,0.130750611,0.171215877,8.586719513,0.960321188,12.62916183
476,-0.235056534,0.083333336,0.100000001,7.256297112,1.033057809,10.82271385
477,-0.294571519,0.195530728,0.23627685,8.289036751,0.921238482,11.80294228
478,-0.320716083,0.181293309,0.215746418,9.270871162,0.972510517,13.06115818
479,-0.484210521,0.188679248,0.21794872,7.565793514,0.968157172,11.18625259
480,-0.531407893,0.102803737,0.071428575,7.332369328,1.013190389,10.86310577
481,-0.515544057,0.134615391,0.25252524,6.913737297,1.393058896,9.942516327
482,NA,0.170032576,0.216651753,NA,1.165767789,13.20290661
483,-0.627104402,0.07,0.108695649,7.176254749,1.028100729,11.06014824
484,-0.409562111,0.129807696,0.188709676,8.850517273,0.96876061,12.33420658
485,-0.3131181,0.094847776,0.142263755,8.685246468,0.942245841,12.1720295
486,-0.478532374,0.137404576,0.184931502,7.202661037,0.975892007,10.7274437
487,-0.297538936,0.158469945,0.16032064,9.259510994,0.997268379,12.55521107
488,-0.471003801,0.01146789,0.011450382,8.262300491,0.988232493,11.28487015
489,-0.413120568,0.157894731,0.1875,7.088408947,0.902824879,10.79242802
490,NA,0.15384616,0.25,NA,0.957166374,10.43910313
491,-0.353159845,0.138888896,0.296296299,7.073269844,0.939240515,10.83665466
492,-0.325603545,0.167286247,0.256756753,8.161660194,0.989572823,12.0326767
493,-0.417777777,0.24545455,0.293577969,7.275172234,0.998275876,11.02576733
494,-0.389263481,0.102292769,0.151770651,8.324579239,1.057386518,11.92274094
495,-0.39809677,0.094276093,0.075980395,7.241366386,0.930297375,10.82438755
496,-0.501915753,0.05319149,0.034375001,7.019296646,0.924135387,10.29424477
497,-0.404799163,0.16460906,0.162162155,8.352789879,0.993077099,11.66868877
498,-0.227246672,0.178272977,0.203045681,7.626082897,1.185635805,11.36828136
499,-0.376868486,0.205118701,0.294005722,9.972920418,1.118925929,13.56462097
500,-0.340405017,0.157170922,0.185682327,8.164794922,1.085232854,11.90649319
501,-0.504366815,0.154929578,0.181818187,6.893656254,0.86580646,10.30471039
502,NA,0.155405402,0.181818187,7.425953865,0.935461938,11.11343288
503,-0.354564726,0.189999998,0.13636364,6.942156792,0.973409295,10.81579018
504,-0.370967746,0.163043484,0.157407403,7.10496521,0.944139183,10.80517197
505,-0.426347315,0.210970461,0.268085092,7.493317127,0.964388847,11.39757061
506,-0.247902021,0.198044017,0.173515975,8.462525368,0.921372056,12.20931721
507,-0.417021275,0.178770944,0.140243903,6.931471825,0.980377376,10.69555187
508,-0.258662373,0.179824561,0.258241773,7.205635071,1.072789073,10.67998695
509,-0.152459219,0.215599939,0.249489397,10.92204571,0.979857624,14.17025375
510,-0.120772958,0.150000006,0.2265625,7.498315811,0.993306577,11.0668726
511,-0.48025614,0.062639818,0.074957408,8.085178375,0.960855186,11.01420975
512,-0.319712877,0.037604459,0.023010546,7.635303974,0.931716502,11.41472816
513,-0.419188678,0.027210884,0.022696929,7.415174961,1.02604425,11.02101994
514,-0.257048696,0.070745699,0.055762082,8.130353928,0.994468212,11.13254356
515,-0.558375657,0.034267914,0.028350515,7.167037964,0.994267821,10.47711849
516,NA,0.113333337,0.165644169,NA,0.956051886,10.57139397
517,-0.227536947,0.155051455,0.221405223,10.35226727,1.021123528,13.81095219
518,-0.484039903,0.082666665,0.074441686,8.391857147,1.009005547,11.99353504
519,-0.343438625,0.151133507,0.198044017,8.554103851,0.922208309,12.2796669
520,-0.446089476,0.127717391,0.132963985,8.145549774,0.996808171,11.74081802
521,-0.598477662,0.098484851,0.223300964,7.034388065,1.105928063,10.68083763
522,-0.491931647,0.170940176,0.213709682,8.439880371,0.904839575,12.42668915
523,-0.301686615,0.217999995,0.310650885,8.346167564,1.106141329,12.33764458
524,-0.291435689,0.179948583,0.260709018,9.804551125,1.015754938,13.54625893
525,-0.485340714,0.166351601,0.158730164,8.607582092,1.009871483,12.54263783
526,-0.314110428,0.230769232,0.142857149,6.783325195,1.046757221,10.49013424
527,-0.155502558,0.254219592,0.338244915,11.64815521,1.065383315,14.59165192
528,-0.162267089,0.204545453,0.116883114,7.232010365,0.97116375,10.70153522
529,-0.356652081,0.187919468,0.300653607,7.766417027,1.56688416,10.93316078
530,-0.214915812,0.129999995,0.126760557,7.213768482,1.047008514,10.77931023
531,-0.487394989,0.224999994,0.200000003,6.498281956,1.074879169,10.25664139
532,-0.192458898,0.220554024,0.251039922,10.92049217,0.974242568,14.16193485
533,-0.336516201,0.160975605,0.214659691,8.222285271,1.027921796,12.19141579
534,-0.35363248,0.086956523,0.080745339,6.890609264,0.973293781,10.15229893
535,-0.503466189,0.15384616,0.01904762,7.103322029,1.092879295,10.56356907
536,-0.320643485,0.183291778,0.229381442,9.090204239,0.974219799,12.54641247
537,-0.224729165,0.151127055,0.225621417,9.610591888,1.076263309,13.41339397
538,-0.524423957,0.145299152,0.103448279,7.071573257,1.136363626,10.90998459
539,0.083890498,0.133016631,0.141191706,9.068430901,0.984292507,12.53569984
540,-0.250159532,0.093220338,0.134831458,7.418180943,1.072470546,10.74248695
541,-0.336015552,0.237383172,0.303108811,8.323122978,1.064395308,11.83729649
542,-0.331466138,0.158415839,0.239669427,8.438150406,1.01572907,12.13545132
543,-0.501618087,0.152173907,0.220858902,7.599902153,1.149318814,11.25790405
544,-0.381655306,0.136570558,0.172118768,10.10871124,1.071877837,13.2214756
545,NA,0.234449759,0.29781422,NA,0.922782362,11.91364574
546,-0.466787368,0.183333337,0.2617535,9.185945511,1.112030864,12.75352955
547,NA,0.163636357,0.3125,NA,1.084276676,10.60445404
548,-0.484464139,0.097014926,0.089552239,7.428333282,1.032093406,10.49393749
549,-0.615236282,0.193877548,0.202127665,7.033506393,1.044056535,12.12691021
550,-0.306569338,0.129770994,0.157360405,7.852050304,1.066165447,11.42694283
551,-0.389370322,0.148325354,0.15289256,8.228177071,0.958812594,12.09418488
552,-0.151513398,0.185913712,0.177814946,9.8515625,0.966326892,13.34652901
553,-0.210823208,0.208616778,0.181250006,8.731174469,1.089595318,12.3043108
554,-0.139603242,0.132743359,0.068702288,7.285506725,1.049723744,11.21544933
555,-0.330637902,0.246376812,0.223684207,7.072422028,0.976601005,10.62844849
556,-0.175723374,0.161904767,0.07692308,7.317876339,1.029687524,10.80132961
557,-0.403596401,0.097826086,0.090909094,6.993015289,0.983317912,10.43924999
558,-0.103469089,0.210355982,0.243670881,8.201660156,0.98350513,11.73797131
559,-0.517285526,0.146551728,0.226086959,6.711740494,1.220528483,10.47618866
560,-0.363153219,0.158102766,0.220588237,8.227375031,0.94356817,11.93884659
561,-0.514026403,0.240740746,0.125,7.176254749,1.016476512,11.14808846
562,-0.185499072,0.201612905,0.180722892,8.181440353,0.960114956,11.75626373
563,-0.446838081,0.120879121,0.108910888,7.417580605,0.906219125,11.30518723
564,-0.678826332,0.11965812,0.272727281,7.276556492,1.380127668,11.41529083
565,-0.422844172,0.263157904,0.434782594,7.251345158,1.188735127,10.69543839
566,-0.471032739,0.089005239,0.103448279,6.973543167,1.930790901,9.730680466
567,-0.42329368,0.124087594,0.134715021,7.452982426,1.028089881,11.06353951
568,-0.255150557,0.122555412,0.163742691,8.603737831,0.97012639,11.97558975
569,-0.35564518,0.155844152,0.119402982,7.208600521,1.012276769,10.687047
570,-0.217767313,0.034782607,0.02,7.254178047,0.908522308,10.83152866
571,NA,0.182692304,0.159999996,NA,0.989583313,10.54310226
572,-0.268424511,0.239015818,0.349624068,8.823647499,0.975150585,12.20319366
573,-0.16345413,0.148936167,0.06185567,7.244941711,0.977582872,11.43132496
574,-0.438844502,0.145454541,0.177966103,7.448915958,0.993464053,11.52049637
575,-0.289879352,0.174714655,0.221585482,9.468233109,1.015087128,13.16112614
576,-0.336040318,0.159292042,0.177464783,8.259716988,1.022981167,11.09936237
577,-0.107806697,0.202380955,0.103174604,7.104144096,0.919732451,11.11304474
578,NA,0.090909094,0.030487806,NA,0.926829278,11.59705544
579,-0.318777293,0.205128208,0.097421207,7.83122015,0.934671402,11.42142391
580,-0.235949993,0.232169956,0.248523623,9.9139328,0.929762483,13.36165237
581,-0.406471193,0.194244608,0.354166657,6.98933506,1.183157921,10.65216446
582,-0.174931124,0.195121944,0.107142858,7.389564037,1.035186529,11.03488922
583,-0.37414965,0.12658228,0.192488268,7.570958614,1.015686274,11.12959862
584,-0.112026364,0.075949363,0.101010099,7.189167976,0.944881916,10.84152031
585,NA,0.125628144,0.009569378,NA,0.943956792,9.595942497
586,0.013862342,0.201766342,0.083093099,11.05866909,1.008797526,14.2546854
587,-0.489408314,0.131578952,0.024390243,7.359467506,1.06870234,11.23206043
588,0.056555271,0.186219737,0.07561437,7.926602364,1.074702859,11.16546535
589,0.013612539,0.189066052,0.050938338,7.076653957,1.1400491,10.89008808
590,-0.250716329,0.292452842,0.141379312,7.820037842,1.233941317,11.46716404
591,NA,0.130434781,0.023952097,NA,0.931338012,10.98339272
592,-0.45781365,0.216000006,0.061776061,7.322510242,1.006014228,10.73889351
593,-0.466003299,0.164305955,0.077562325,6.492239952,1.186781645,10.95971394
594,-0.178530529,0.189760447,0.122831047,8.892061234,1.066392303,12.04491138
595,-0.561555088,0.040909089,0.029126214,6.309918404,1.18608284,9.973480225
596,-0.112470865,0.207379133,0.1462069,8.311398506,1.090693712,11.55594635
597,-0.041244566,0.259615391,0.11276596,7.353722095,1.105737448,10.95068359
598,-0.236404002,0.207650274,0.066985644,6.97728157,1.024719119,10.95368004
599,0.155660361,0.240310073,0.12578617,6.834108829,0.958474576,10.92868614
600,0.043168128,0.225771323,0.194640338,9.458527565,1.137796283,12.96751595
601,0.16926071,0.220930234,0.05839416,6.361302376,1.12820518,10.69448757
602,NA,0.174999997,0.164473683,NA,0.993235648,10.3837204
603,-0.020900339,0.168367341,0.023584906,7.256297112,1.045774698,11.54722023
604,NA,0.211538464,0.159574464,NA,1.076154828,10.47390175
605,-0.440550685,0.138211384,0.141414136,6.793466091,1.103061199,10.4027462
606,-0.317008018,0.21875,0.245283023,7.103322029,1.172123432,10.78292751
607,-0.160590112,0.211746246,0.311138004,9.47054863,1.475143313,12.66778564
608,-0.227602899,0.202380955,0.152317882,7.486052513,1.08672452,11.23779106
609,-0.360527903,0.200000003,0.150326803,7.492760181,0.923648655,11.07488537
610,-0.473963857,0.333333343,0.184210524,6.926577091,1.012688398,10.32347965
611,-0.259860307,0.184210524,0.179699242,9.957360268,1.050496817,13.40156841
612,-0.394424349,0.234449759,0.198090687,8.357258797,0.950417817,11.98655415
613,-0.634469688,0.180327863,0.115384616,6.347389221,1.040097237,10.02566051
614,-0.330957234,0.183206111,0.150000006,6.951772213,1.069642901,10.70622921
615,-0.065810889,0.169597983,0.152317882,8.70350647,1.058473945,12.12147808
616,-0.378962129,0.21041666,0.273267329,8.277666092,0.997899771,11.7375164
617,-0.151754394,0.178571433,0.088888891,7.099201679,1.018251657,10.7426815
618,-0.315157115,0.205607474,0.173913047,7.017506123,1.019743323,10.74110317
619,0.014958128,0.188389927,0.184899852,8.593969345,1.333702445,12.23103333
620,-0.539310336,0.206896558,0.225352108,6.683361053,1.071104407,10.46261787
621,-0.456456453,0.143529415,0.052083332,7.57301712,1.481590629,10.89068413
